State,District,Year,Quarter,Transaction_Count,Transaction_Amount
Gujarat,Bhavnagar District,2018,2,253332,"? 265,850,891.74"
Gujarat,Junagadh District,2018,2,71257,"? 100,127,668.89"
Gujarat,Mahesana District,2018,2,286014,"? 362,586,915.58"
Gujarat,The Dangs District,2018,2,7935,"? 8,648,152.67"
Gujarat,Kheda District,2018,2,140355,"? 159,527,232.78"
Gujarat,Surat District,2018,2,1310963,"? 2,189,526,110.38"
Gujarat,Porbandar District,2018,2,23157,"? 41,711,067.46"
Gujarat,Gandhinagar District,2018,2,315542,"? 522,133,969.71"
Gujarat,Panch Mahals District,2018,2,98663,"? 109,582,248.60"
Gujarat,Narmada District,2018,2,22076,"? 27,318,715.14"
Gujarat,Gir Somnath District,2018,2,62910,"? 88,369,182.13"
Gujarat,Valsad District,2018,2,233931,"? 330,877,194.10"
Gujarat,Mahisagar District,2018,2,36682,"? 51,572,265.90"
Gujarat,Sabar Kantha District,2018,2,129122,"? 166,288,136.40"
Gujarat,Tapi District,2018,2,40069,"? 49,495,860.35"
Gujarat,Vadodara District,2018,2,528893,"? 975,136,493.21"
Gujarat,Banas Kantha District,2018,2,307928,"? 362,168,353.15"
Gujarat,Amreli District,2018,2,82377,"? 115,377,054.71"
Gujarat,Ahmadabad District,2018,2,1809774,"? 3,307,127,930.44"
Gujarat,Dohad District,2018,2,47285,"? 75,876,261.77"
Gujarat,Navsari District,2018,2,200818,"? 335,776,476.80"
Gujarat,Patan District,2018,2,135797,"? 146,904,618.13"
Gujarat,Kachchh District,2018,2,287874,"? 494,142,161.99"
Gujarat,Surendranagar District,2018,2,102043,"? 123,903,699.16"
Gujarat,Morbi District,2018,2,77918,"? 113,984,499.29"
Haryana,Yamunanagar District,2018,2,145792,"? 222,903,345.75"
Haryana,Sonipat District,2018,2,253130,"? 475,518,495.48"
Haryana,Jind District,2018,2,155618,"? 316,637,352.41"
Haryana,Rohtak District,2018,2,179677,"? 372,787,270.28"
Haryana,Faridabad District,2018,2,698865,"? 1,211,325,239.47"
Haryana,Mahendragarh District,2018,2,120215,"? 213,293,581.48"
Haryana,Hisar District,2018,2,320500,"? 627,894,549.27"
Haryana,Karnal District,2018,2,224254,"? 430,353,501.62"
Haryana,Fatehabad District,2018,2,169161,"? 203,643,680.86"
Haryana,Palwal District,2018,2,128161,"? 242,183,536.65"
Haryana,Charkhi Dadri District,2018,2,43322,"? 88,537,038.62"
Haryana,Ambala District,2018,2,180500,"? 352,994,750.89"
Haryana,Rewari District,2018,2,263194,"? 453,157,049.13"
Haryana,Panchkula District,2018,2,130924,"? 264,234,229.41"
Haryana,Bhiwani District,2018,2,167009,"? 329,873,004.93"
Haryana,Sirsa District,2018,2,234948,"? 288,080,253.20"
Haryana,Mewat District,2018,2,115296,"? 249,716,563.95"
Haryana,Panipat District,2018,2,265754,"? 440,169,913.37"
Haryana,Gurugram District,2018,2,1893511,"? 3,604,758,914.74"
Haryana,Kaithal District,2018,2,142167,"? 283,466,007.10"
Haryana,Kurukshetra District,2018,2,153556,"? 302,704,098.73"
Haryana,Jhajjar District,2018,2,165377,"? 346,182,064.78"
Himachal Pradesh,Solan District,2018,2,166516,"? 254,576,422.92"
Himachal Pradesh,Sirmaur District,2018,2,53040,"? 77,059,907.62"
Himachal Pradesh,Shimla District,2018,2,82195,"? 162,202,102.60"
Himachal Pradesh,Bilaspur District,2018,2,30705,"? 41,392,933.96"
Himachal Pradesh,Hamirpur District,2018,2,41507,"? 63,207,300.30"
Himachal Pradesh,Una District,2018,2,51637,"? 81,025,669.33"
Himachal Pradesh,Kangra District,2018,2,97426,"? 172,859,755.32"
Himachal Pradesh,Kullu District,2018,2,39948,"? 96,624,850.44"
Himachal Pradesh,Mandi District,2018,2,58415,"? 85,994,890.16"
Himachal Pradesh,Lahul And Spiti District,2018,2,774,"? 1,438,357.79"
Himachal Pradesh,Chamba District,2018,2,55922,"? 125,825,520.95"
Himachal Pradesh,Kinnaur District,2018,2,9610,"? 20,961,589.98"
Jammu & Kashmir,Muzaffarabad District,2018,2,75,"? 368,823.48"
Jammu & Kashmir,Doda District,2018,2,7631,"? 16,114,372.12"
Jammu & Kashmir,Samba District,2018,2,20917,"? 36,387,040.51"
Jammu & Kashmir,Mirpur District,2018,2,1885,"? 4,089,198.74"
Jammu & Kashmir,Srinagar District,2018,2,92244,"? 140,893,315.71"
Jammu & Kashmir,Baramulla District,2018,2,188100,"? 100,055,918.37"
Jammu & Kashmir,Jammu District,2018,2,112434,"? 232,232,787.92"
Jammu & Kashmir,Ganderbal District,2018,2,41415,"? 24,295,329.74"
Jammu & Kashmir,Udhampur District,2018,2,27804,"? 60,326,675.00"
Jammu & Kashmir,Bandipore District,2018,2,64888,"? 26,799,256.95"
Jammu & Kashmir,Reasi District,2018,2,11296,"? 27,106,631.47"
Jammu & Kashmir,Shopian District,2018,2,8017,"? 8,454,705.84"
Jammu & Kashmir,Poonch District,2018,2,891298,"? 1,627,868,128.49"
Jammu & Kashmir,Kathua District,2018,2,25411,"? 39,744,879.13"
Jammu & Kashmir,Kishtwar District,2018,2,3797,"? 10,312,057.06"
Jammu & Kashmir,Pulwama District,2018,2,54034,"? 53,382,825.78"
Jammu & Kashmir,Ramban District,2018,2,7715,"? 14,388,161.95"
Jammu & Kashmir,Rajouri District,2018,2,17110,"? 40,023,701.51"
Jammu & Kashmir,Kulgam District,2018,2,30822,"? 17,711,007.63"
Jammu & Kashmir,Budgam District,2018,2,89823,"? 77,122,240.28"
Jammu & Kashmir,Anantnag District,2018,2,70838,"? 43,529,509.03"
Jammu & Kashmir,Kupwara District,2018,2,28772,"? 49,999,669.80"
Jharkhand,Ramgarh District,2018,2,120655,"? 173,725,383.97"
Jharkhand,Ranchi District,2018,2,501072,"? 820,976,014.22"
Jharkhand,East Singhbhum District,2018,2,323829,"? 467,008,622.29"
Jharkhand,Jamtara District,2018,2,33336,"? 65,954,452.97"
Jharkhand,Dumka District,2018,2,52730,"? 62,513,760.31"
Jharkhand,Koderma District,2018,2,78447,"? 157,457,238.23"
Jharkhand,Hazaribagh District,2018,2,214298,"? 371,520,189.28"
Jharkhand,Simdega District,2018,2,9842,"? 19,536,971.87"
Jharkhand,Garhwa District,2018,2,80546,"? 248,149,219.75"
Jharkhand,Saraikela Kharsawan District,2018,2,117686,"? 128,312,051.59"
Jharkhand,Gumla District,2018,2,18470,"? 30,300,849.44"
Jharkhand,Chatra District,2018,2,42721,"? 103,935,683.24"
Jharkhand,Khunti District,2018,2,14808,"? 24,028,506.19"
Jharkhand,Dhanbad District,2018,2,520547,"? 503,649,314.09"
Jharkhand,Godda District,2018,2,55790,"? 94,877,071.60"
Jharkhand,Deoghar District,2018,2,96438,"? 148,363,954.84"
Jharkhand,Palamu District,2018,2,131021,"? 325,976,624.82"
Jharkhand,Latehar District,2018,2,31244,"? 78,012,578.85"
Jharkhand,West Singhbhum District,2018,2,49609,"? 69,912,383.00"
Jharkhand,Pakur District,2018,2,24613,"? 32,269,216.25"
Jharkhand,Lohardaga District,2018,2,20959,"? 31,539,375.17"
Jharkhand,Sahebganj District,2018,2,44517,"? 97,661,893.23"
Jharkhand,Giridih District,2018,2,172783,"? 267,172,044.89"
Jharkhand,Bokaro District,2018,2,396119,"? 398,722,258.97"
Karnataka,Mysuru District,2018,2,447047,"? 897,691,678.27"
Karnataka,Chitradurga District,2018,2,126138,"? 240,516,730.56"
Karnataka,Kalaburagi District,2018,2,225202,"? 465,136,527.94"
Karnataka,Ramanagara District,2018,2,180632,"? 356,041,712.36"
Karnataka,Mandya District,2018,2,146602,"? 280,805,271.02"
Karnataka,Kodagu District,2018,2,39093,"? 83,410,947.74"
Karnataka,Chikkamagaluru District,2018,2,86011,"? 153,982,332.70"
Karnataka,Haveri District,2018,2,85932,"? 138,186,428.16"
Karnataka,Ballari District,2018,2,312869,"? 626,895,300.63"
Karnataka,Belagavi District,2018,2,361190,"? 565,399,486.71"
Karnataka,Kolar District,2018,2,185633,"? 334,688,753.02"
Karnataka,Uttara Kannada District,2018,2,115613,"? 189,355,614.69"
Karnataka,Tumakuru District,2018,2,259255,"? 486,561,374.78"
Karnataka,Yadgir District,2018,2,66639,"? 170,819,659.69"
Karnataka,Bengaluru Urban District,2018,2,11916035,"? 23,824,727,965.49"
Karnataka,Chikkaballapura District,2018,2,156443,"? 317,528,991.05"
Karnataka,Davanagere District,2018,2,195484,"? 338,624,047.56"
Karnataka,Bagalkote District,2018,2,170303,"? 258,874,636.43"
Karnataka,Vijayapura District,2018,2,189029,"? 345,417,220.32"
Karnataka,Koppal District,2018,2,90682,"? 159,663,391.41"
Karnataka,Bidar District,2018,2,201824,"? 419,997,599.57"
Karnataka,Bengaluru Rural District,2018,2,277565,"? 586,804,990.40"
Karnataka,Raichur District,2018,2,190132,"? 380,694,550.22"
Karnataka,Chamarajanagara District,2018,2,45985,"? 74,364,597.82"
Karnataka,Dakshina Kannada District,2018,2,262880,"? 453,188,212.40"
Karnataka,Hassan District,2018,2,131643,"? 281,290,645.78"
Karnataka,Dharwad District,2018,2,280837,"? 449,174,522.01"
Karnataka,Shivamogga District,2018,2,152407,"? 283,096,644.18"
Karnataka,Udupi District,2018,2,138827,"? 240,375,464.38"
Karnataka,Gadag District,2018,2,78515,"? 112,264,784.03"
Kerala,Thiruvananthapuram District,2018,2,241695,"? 447,463,532.29"
Kerala,Kasaragod District,2018,2,50723,"? 79,264,188.98"
Kerala,Malappuram District,2018,2,268993,"? 394,434,596.38"
Kerala,Pathanamthitta District,2018,2,50523,"? 75,627,575.41"
Kerala,Wayanad District,2018,2,43621,"? 75,694,975.63"
Kerala,Alappuzha District,2018,2,101141,"? 157,158,524.66"
Kerala,Kozhikode District,2018,2,262368,"? 432,276,266.43"
Kerala,Kollam District,2018,2,107011,"? 158,093,455.38"
Kerala,Thrissur District,2018,2,194698,"? 323,326,151.55"
Kerala,Palakkad District,2018,2,148865,"? 247,495,543.95"
Kerala,Kannur District,2018,2,123543,"? 190,249,058.54"
Kerala,Kottayam District,2018,2,132766,"? 219,583,423.42"
Kerala,Ernakulam District,2018,2,521535,"? 992,297,917.66"
Kerala,Idukki District,2018,2,60683,"? 93,958,133.16"
Ladakh,Kargil District,2018,2,4041,"? 14,170,742.18"
Ladakh,Leh Ladakh District,2018,2,10969,"? 33,164,160.35"
Lakshadweep,Lakshadweep District,2018,2,2132,"? 6,187,809.54"
Madhya Pradesh,Morena District,2018,2,140175,"? 210,264,909.10"
Madhya Pradesh,Alirajpur District,2018,2,11022,"? 21,203,028.48"
Madhya Pradesh,Sehore District,2018,2,344826,"? 478,416,852.59"
Madhya Pradesh,Rajgarh District,2018,2,191089,"? 323,456,380.19"
Madhya Pradesh,Khargone District,2018,2,148822,"? 248,645,678.45"
Madhya Pradesh,Satna District,2018,2,242463,"? 270,342,008.74"
Madhya Pradesh,Narsinghpur District,2018,2,173263,"? 187,137,161.82"
Madhya Pradesh,Jabalpur District,2018,2,422639,"? 584,301,958.94"
Madhya Pradesh,Hoshangabad District,2018,2,160516,"? 259,286,994.40"
Madhya Pradesh,Vidisha District,2018,2,206091,"? 269,816,199.51"
Madhya Pradesh,Balaghat District,2018,2,143103,"? 195,633,852.36"
Madhya Pradesh,Singrauli District,2018,2,197668,"? 353,747,944.24"
Madhya Pradesh,Betul District,2018,2,166350,"? 221,353,395.40"
Madhya Pradesh,Sidhi District,2018,2,85270,"? 170,776,755.87"
Madhya Pradesh,Datia District,2018,2,69866,"? 80,851,949.85"
Madhya Pradesh,Dewas District,2018,2,237116,"? 373,245,353.23"
Madhya Pradesh,Sheopur District,2018,2,35135,"? 56,890,745.44"
Madhya Pradesh,Neemuch District,2018,2,84147,"? 126,296,373.11"
Madhya Pradesh,Raisen District,2018,2,185436,"? 235,343,086.38"
Madhya Pradesh,Mandsaur District,2018,2,124845,"? 177,321,632.51"
Madhya Pradesh,Barwani District,2018,2,46585,"? 84,341,593.30"
Madhya Pradesh,Katni District,2018,2,87813,"? 125,498,503.80"
Madhya Pradesh,Dindori District,2018,2,29598,"? 50,389,328.11"
Madhya Pradesh,Shivpuri District,2018,2,102351,"? 123,721,424.85"
Madhya Pradesh,Gwalior District,2018,2,489851,"? 768,942,832.07"
Madhya Pradesh,Anuppur District,2018,2,75195,"? 128,975,584.07"
Madhya Pradesh,Agar Malwa District,2018,2,68342,"? 176,571,578.38"
Madhya Pradesh,Ashoknagar District,2018,2,54242,"? 89,964,031.54"
Madhya Pradesh,Sagar District,2018,2,267894,"? 314,107,092.20"
Madhya Pradesh,Niwari District,2018,2,27058,"? 24,959,522.51"
Madhya Pradesh,Rewa District,2018,2,298854,"? 492,363,779.32"
Madhya Pradesh,Shajapur District,2018,2,129061,"? 175,288,994.91"
Madhya Pradesh,Ujjain District,2018,2,291630,"? 463,505,751.49"
Madhya Pradesh,Bhind District,2018,2,126920,"? 171,639,410.87"
Madhya Pradesh,Tikamgarh District,2018,2,68970,"? 93,783,367.77"
Madhya Pradesh,Seoni District,2018,2,112462,"? 149,334,604.66"
Madhya Pradesh,Harda District,2018,2,60536,"? 124,597,087.15"
Madhya Pradesh,Burhanpur District,2018,2,47282,"? 71,514,661.90"
Madhya Pradesh,Damoh District,2018,2,80644,"? 107,757,242.72"
Madhya Pradesh,Bhopal District,2018,2,2101870,"? 3,162,583,722.75"
Madhya Pradesh,Jhabua District,2018,2,26063,"? 41,023,385.14"
Madhya Pradesh,Dhar District,2018,2,238497,"? 351,923,712.99"
Madhya Pradesh,Guna District,2018,2,168387,"? 187,110,752.54"
Madhya Pradesh,East Nimar District,2018,2,99771,"? 146,718,815.95"
Madhya Pradesh,Chhindwara District,2018,2,210555,"? 261,719,220.92"
Madhya Pradesh,Umaria District,2018,2,41149,"? 63,869,947.88"
Madhya Pradesh,Mandla District,2018,2,42090,"? 73,926,032.85"
Madhya Pradesh,Indore District,2018,2,1375908,"? 2,404,399,122.90"
Madhya Pradesh,Shahdol District,2018,2,92269,"? 170,374,864.66"
Madhya Pradesh,Ratlam District,2018,2,157631,"? 265,107,190.35"
Madhya Pradesh,Panna District,2018,2,55200,"? 68,661,778.11"
Madhya Pradesh,Chhatarpur District,2018,2,116892,"? 145,073,867.40"
Maharashtra,Jalgaon District,2018,2,456493,"? 640,487,534.18"
Maharashtra,Latur District,2018,2,348856,"? 459,161,764.34"
Maharashtra,Thane District,2018,2,1773084,"? 3,339,349,832.41"
Maharashtra,Bhandara District,2018,2,142191,"? 155,791,247.13"
Maharashtra,Nandurbar District,2018,2,81758,"? 129,892,439.54"
Maharashtra,Chandrapur District,2018,2,218475,"? 273,995,050.81"
Maharashtra,Kolhapur District,2018,2,459551,"? 602,368,098.71"
Maharashtra,Solapur District,2018,2,657732,"? 1,017,429,009.06"
Maharashtra,Mumbai District,2018,2,3277612,"? 6,048,515,205.76"
Maharashtra,Sindhudurg District,2018,2,59117,"? 82,415,986.89"
Maharashtra,Dhule District,2018,2,193300,"? 272,204,202.28"
Maharashtra,Wardha District,2018,2,153356,"? 194,612,545.36"
Maharashtra,Parbhani District,2018,2,165911,"? 209,686,461.82"
Maharashtra,Mumbai Suburban District,2018,2,2055232,"? 3,877,425,976.66"
Maharashtra,Hingoli District,2018,2,99174,"? 117,125,956.76"
Maharashtra,Ratnagiri District,2018,2,88067,"? 127,489,340.06"
Maharashtra,Nanded District,2018,2,301594,"? 409,059,135.82"
Maharashtra,Osmanabad District,2018,2,180136,"? 259,621,224.30"
Maharashtra,Nagpur District,2018,2,792349,"? 1,325,086,381.04"
Maharashtra,Buldhana District,2018,2,289553,"? 423,294,588.79"
Maharashtra,Nashik District,2018,2,956098,"? 1,502,940,957.14"
Maharashtra,Akola District,2018,2,150414,"? 180,567,458.52"
Maharashtra,Yavatmal District,2018,2,175489,"? 228,933,313.45"
Maharashtra,Aurangabad District,2018,2,789032,"? 1,121,247,393.17"
Maharashtra,Amravati District,2018,2,296011,"? 374,738,414.35"
Maharashtra,Washim District,2018,2,88839,"? 107,100,711.19"
Maharashtra,Sangli District,2018,2,317849,"? 457,068,758.97"
Maharashtra,Gadchiroli District,2018,2,78306,"? 105,087,908.64"
Maharashtra,Raigad District,2018,2,469802,"? 849,899,520.05"
Maharashtra,Palghar District,2018,2,467130,"? 737,532,817.36"
Maharashtra,Jalna District,2018,2,204649,"? 264,258,550.16"
Maharashtra,Gondia District,2018,2,148668,"? 195,516,935.28"
Maharashtra,Ahmednagar District,2018,2,616058,"? 960,786,263.16"
Maharashtra,Pune District,2018,2,5162876,"? 8,513,428,062.93"
Maharashtra,Beed District,2018,2,213528,"? 305,485,923.18"
Maharashtra,Satara District,2018,2,357450,"? 487,452,271.86"
Manipur,Kangpokpi District,2018,2,6741,"? 20,315,625.92"
Manipur,Noney District,2018,2,1051,"? 2,486,030.86"
Manipur,Imphal East District,2018,2,42065,"? 54,561,898.75"
Manipur,Thoubal District,2018,2,20689,"? 17,968,719.22"
Manipur,Kakching District,2018,2,3879,"? 6,411,513.66"
Manipur,Jiribam District,2018,2,2710,"? 6,467,614.41"
Manipur,Ukhrul District,2018,2,2800,"? 6,394,470.82"
Manipur,Tamenglong District,2018,2,1714,"? 4,747,280.09"
Manipur,Kamjong District,2018,2,340,"? 446,574.11"
Manipur,Chandel District,2018,2,1619,"? 3,525,831.95"
Manipur,Bishnupur District,2018,2,11338,"? 19,352,100.54"
Manipur,Senapati District,2018,2,970,"? 2,034,357.36"
Manipur,Pherzawl District,2018,2,11,"? 1,036.35"
Manipur,Churachandpur District,2018,2,7110,"? 18,055,703.27"
Manipur,Tengnoupal District,2018,2,2080,"? 6,077,962.24"
Manipur,Imphal West District,2018,2,46604,"? 84,363,001.79"
Meghalaya,North Garo Hills District,2018,2,1403,"? 1,278,347.19"
Meghalaya,South West Khasi Hills District,2018,2,396,"? 311,487.19"
Meghalaya,West Garo Hills District,2018,2,10651,"? 19,685,429.15"
Meghalaya,South Garo Hills District,2018,2,1103,"? 1,553,253.93"
Meghalaya,East Jaintia Hills District,2018,2,6004,"? 13,059,945.84"
Meghalaya,South West Garo Hills District,2018,2,1767,"? 1,724,404.67"
Meghalaya,East Khasi Hills District,2018,2,33966,"? 61,180,700.48"
Meghalaya,East Garo Hills District,2018,2,832,"? 1,032,161.17"
Meghalaya,Ribhoi District,2018,2,8761,"? 14,181,827.92"
Meghalaya,West Jaintia Hills District,2018,2,2232,"? 2,312,980.33"
Meghalaya,West Khasi Hills District,2018,2,742,"? 684,129.96"
Mizoram,Serchhip District,2018,2,1237,"? 3,831,939.57"
Mizoram,Aizawl District,2018,2,16353,"? 48,340,497.16"
Mizoram,Lunglei District,2018,2,3249,"? 6,814,747.05"
Mizoram,Mamit District,2018,2,1813,"? 10,477,582.99"
Mizoram,Lawngtlai District,2018,2,627,"? 1,375,226.75"
Mizoram,Kolasib District,2018,2,2092,"? 5,117,340.44"
Mizoram,Champhai District,2018,2,834,"? 2,204,311.92"
Mizoram,Saiha District,2018,2,846,"? 5,346,759.67"
Nagaland,Mon District,2018,2,2652,"? 5,592,193.66"
Nagaland,Phek District,2018,2,2058,"? 3,265,939.42"
Nagaland,Longleng District,2018,2,526,"? 606,015.58"
Nagaland,Mokokchung District,2018,2,4472,"? 6,880,664.95"
Nagaland,Kiphire District,2018,2,497,"? 1,392,292.11"
Nagaland,Kohima District,2018,2,14759,"? 41,958,069.33"
Nagaland,Tuensang District,2018,2,2914,"? 5,272,196.39"
Nagaland,Peren District,2018,2,1151,"? 3,132,544.26"
Nagaland,Dimapur District,2018,2,31758,"? 78,472,133.75"
Nagaland,Zunheboto District,2018,2,1961,"? 3,800,720.22"
Nagaland,Wokha District,2018,2,2851,"? 2,952,808.20"
Odisha,Rayagada District,2018,2,78405,"? 133,934,305.09"
Odisha,Koraput District,2018,2,97339,"? 163,322,729.96"
Odisha,Malkangiri District,2018,2,18334,"? 31,113,526.61"
Odisha,Sambalpur District,2018,2,183165,"? 243,114,979.82"
Odisha,Kalahandi District,2018,2,127537,"? 110,202,063.27"
Odisha,Anugul District,2018,2,239863,"? 251,270,632.81"
Odisha,Ganjam District,2018,2,516556,"? 659,317,553.06"
