State,Year,Quarter,Level,Entity_Name,Transaction_Count,Transaction_Amount
Arunachal Pradesh,2021,4,Districts,Lohit,142772,"? 328,942,905.26"
Arunachal Pradesh,2021,4,Districts,Namsai,105194,"? 220,513,367.66"
Arunachal Pradesh,2021,4,Districts,Tawang,99575,"? 412,396,002.32"
Arunachal Pradesh,2021,4,Districts,West Siang,79050,"? 267,978,346.94"
Arunachal Pradesh,2021,4,Districts,Lower Dibang Valley,65302,"? 174,980,099.84"
Arunachal Pradesh,2021,4,Districts,Lower Subansiri,60146,"? 199,366,119.14"
Arunachal Pradesh,2021,4,Pincodes,791113,279958,"? 685,093,585.25"
Arunachal Pradesh,2021,4,Pincodes,791110,258928,"? 718,387,355.21"
Arunachal Pradesh,2021,4,Pincodes,791111,206496,"? 557,846,901.76"
Arunachal Pradesh,2021,4,Pincodes,791102,134017,"? 368,703,032.41"
Arunachal Pradesh,2021,4,Pincodes,792103,115871,"? 238,038,756.75"
Arunachal Pradesh,2021,4,Pincodes,792001,101771,"? 220,359,430.81"
Arunachal Pradesh,2021,4,Pincodes,791001,93449,"? 317,887,115.44"
Arunachal Pradesh,2021,4,Pincodes,791109,84621,"? 218,599,005.03"
Arunachal Pradesh,2021,4,Pincodes,790116,81804,"? 235,869,670.03"
Arunachal Pradesh,2021,4,Pincodes,790101,77658,"? 269,438,817.22"
Assam,2021,4,Districts,Kamrup Metropolitan,22903930,"? 48,177,919,267.37"
Assam,2021,4,Districts,Barpeta,2145496,"? 5,341,626,359.64"
Assam,2021,4,Districts,Nagaon,1599255,"? 4,181,552,742.90"
Assam,2021,4,Districts,Dibrugarh,1489321,"? 3,247,229,901.08"
Assam,2021,4,Districts,Sonitpur,1437714,"? 3,119,948,215.77"
Assam,2021,4,Districts,Cachar,1424029,"? 3,288,405,319.03"
Assam,2021,4,Districts,Kamrup,1326629,"? 2,906,827,875.98"
Assam,2021,4,Districts,Dhubri,947815,"? 2,452,971,274.53"
Assam,2021,4,Districts,Tinsukia,924326,"? 2,099,664,801.03"
Assam,2021,4,Districts,Goalpara,920783,"? 2,590,433,257.90"
Assam,2021,4,Pincodes,781009,16779607,"? 36,391,151,860.79"
Assam,2021,4,Pincodes,786001,589421,"? 1,306,149,293.23"
Assam,2021,4,Pincodes,781032,478852,"? 833,712,155.08"
Assam,2021,4,Pincodes,781022,476771,"? 875,944,174.24"
Assam,2021,4,Pincodes,781001,350899,"? 765,800,172.25"
Assam,2021,4,Pincodes,781038,326950,"? 624,753,356.36"
Assam,2021,4,Pincodes,781028,293043,"? 655,881,497.74"
Assam,2021,4,Pincodes,781316,285464,"? 789,572,479.09"
Assam,2021,4,Pincodes,781319,279718,"? 685,350,696.66"
Assam,2021,4,Pincodes,781019,258000,"? 438,702,563.56"
Bihar,2021,4,Districts,Patna,81765610,"? 151,293,164,596.92"
Bihar,2021,4,Districts,Muzaffarpur,11287438,"? 25,294,883,682.87"
Bihar,2021,4,Districts,Purbi Champaran,9979391,"? 22,867,973,830.95"
Bihar,2021,4,Districts,Siwan,9398007,"? 20,337,077,706.73"
Bihar,2021,4,Districts,Bhagalpur,8447521,"? 17,306,243,345.92"
Bihar,2021,4,Districts,Gaya,7707242,"? 16,641,218,690.21"
Bihar,2021,4,Districts,Pashchim Champaran,7557978,"? 16,286,679,057.96"
Bihar,2021,4,Districts,Darbhanga,7502523,"? 16,126,372,900.44"
Bihar,2021,4,Districts,Madhubani,7114778,"? 15,424,171,780.64"
Bihar,2021,4,Districts,Saran,6615773,"? 15,141,561,808.04"
Bihar,2021,4,Pincodes,800001,61784983,"? 113,485,175,570.40"
Bihar,2021,4,Pincodes,841226,4134836,"? 8,617,697,171.37"
Bihar,2021,4,Pincodes,812002,3254302,"? 6,156,915,115.34"
Bihar,2021,4,Pincodes,800006,2762725,"? 3,444,674,915.34"
Bihar,2021,4,Pincodes,842002,2561099,"? 5,234,830,929.33"
Bihar,2021,4,Pincodes,845401,2321752,"? 4,686,759,487.07"
Bihar,2021,4,Pincodes,800020,2294503,"? 4,227,392,430.74"
Bihar,2021,4,Pincodes,854301,2071847,"? 3,903,483,960.61"
Bihar,2021,4,Pincodes,845438,2009563,"? 3,957,453,691.01"
Bihar,2021,4,Pincodes,846004,1833248,"? 3,523,049,809.47"
Chandigarh,2021,4,Districts,Chandigarh,7898903,"? 14,373,583,510.62"
Chandigarh,2021,4,Pincodes,160008,3712842,"? 7,784,850,283.69"
Chandigarh,2021,4,Pincodes,160101,538507,"? 852,544,970.97"
Chandigarh,2021,4,Pincodes,160036,523279,"? 779,918,799.34"
Chandigarh,2021,4,Pincodes,160022,451911,"? 665,992,135.20"
Chandigarh,2021,4,Pincodes,160002,444435,"? 762,476,926.85"
Chandigarh,2021,4,Pincodes,160047,346951,"? 604,267,859.73"
Chandigarh,2021,4,Pincodes,160015,263413,"? 294,935,485.41"
Chandigarh,2021,4,Pincodes,160014,213596,"? 314,616,641.86"
Chandigarh,2021,4,Pincodes,160019,200453,"? 321,425,518.80"
Chandigarh,2021,4,Pincodes,160030,154229,"? 287,985,670.18"
Chhattisgarh,2021,4,Districts,Raipur,23353982,"? 36,279,287,404.82"
Chhattisgarh,2021,4,Districts,Durg,10300130,"? 14,816,073,916.18"
Chhattisgarh,2021,4,Districts,Bilaspur,7784221,"? 11,326,296,354.84"
Chhattisgarh,2021,4,Districts,Raigarh,4987956,"? 8,118,529,781.86"
Chhattisgarh,2021,4,Districts,Korba,4813732,"? 6,967,488,786.25"
Chhattisgarh,2021,4,Districts,Janjgir Champa,4713652,"? 7,509,616,301.09"
Chhattisgarh,2021,4,Districts,Rajnandgaon,2897306,"? 4,944,916,181.25"
Chhattisgarh,2021,4,Districts,Surguja,2774724,"? 4,648,918,490.63"
Chhattisgarh,2021,4,Districts,Baloda Bazar,2428335,"? 4,125,753,409.60"
Chhattisgarh,2021,4,Districts,Mahasamund,2324300,"? 4,025,481,736.72"
Chhattisgarh,2021,4,Pincodes,492009,8304401,"? 12,964,571,702.99"
Chhattisgarh,2021,4,Pincodes,492001,4178829,"? 6,231,047,914.34"
Chhattisgarh,2021,4,Pincodes,495001,3644800,"? 4,999,084,676.50"
Chhattisgarh,2021,4,Pincodes,497001,2276401,"? 3,766,123,278.04"
Chhattisgarh,2021,4,Pincodes,491001,1687886,"? 2,560,648,248.90"
Chhattisgarh,2021,4,Pincodes,490023,1599521,"? 2,248,105,461.59"
Chhattisgarh,2021,4,Pincodes,490006,1410015,"? 1,732,682,082.04"
Chhattisgarh,2021,4,Pincodes,491441,1395385,"? 2,296,675,958.19"
Chhattisgarh,2021,4,Pincodes,495450,1373013,"? 2,011,514,280.47"
Chhattisgarh,2021,4,Pincodes,496005,1357792,"? 2,314,581,216.56"
Dadra & Nagar Haveli & Daman & Diu,2021,4,Districts,Dadra And Nagar Haveli,2651530,"? 3,463,923,579.43"
Dadra & Nagar Haveli & Daman & Diu,2021,4,Districts,Daman,1417153,"? 1,895,788,566.33"
Dadra & Nagar Haveli & Daman & Diu,2021,4,Districts,Diu,88402,"? 206,127,240.57"
Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincodes,396230,2185292,"? 2,785,135,349.77"
Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincodes,396210,933996,"? 1,279,955,683.76"
Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincodes,396235,466238,"? 678,788,229.66"
Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincodes,396215,460444,"? 587,732,423.50"
Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincodes,362520,56563,"? 126,385,882.98"
Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincodes,396220,22713,"? 28,100,459.07"
Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincodes,362571,20903,"? 59,141,887.36"
Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincodes,362540,9229,"? 16,955,560.12"
Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincodes,362570,1707,"? 3,643,910.11"
Delhi,2021,4,Districts,Central Delhi,111134916,"? 177,625,511,230.04"
Delhi,2021,4,Districts,New Delhi,61634107,"? 99,244,375,372.27"
Delhi,2021,4,Districts,South East Delhi,21366628,"? 32,122,243,404.92"
Delhi,2021,4,Districts,West,20430656,"? 39,890,704,519.66"
Delhi,2021,4,Districts,North West,13585992,"? 26,091,698,381.41"
Delhi,2021,4,Districts,South,12510023,"? 16,942,839,763.78"
Delhi,2021,4,Districts,North,12503180,"? 22,723,650,290.40"
Delhi,2021,4,Districts,South West,12404698,"? 21,054,166,955.72"
Delhi,2021,4,Districts,East,12092666,"? 18,447,833,006.76"
Delhi,2021,4,Districts,Shahdara,7518346,"? 17,929,102,853.31"
Delhi,2021,4,Pincodes,110006,96850347,"? 152,021,116,180.99"
Delhi,2021,4,Pincodes,110001,45632512,"? 75,082,085,294.91"
Delhi,2021,4,Pincodes,110059,5943757,"? 10,518,242,489.29"
Delhi,2021,4,Pincodes,110092,5571112,"? 8,499,318,004.83"
Delhi,2021,4,Pincodes,110044,4462678,"? 6,696,444,242.11"
Delhi,2021,4,Pincodes,110096,4227391,"? 5,949,257,362.62"
Delhi,2021,4,Pincodes,110025,3961746,"? 5,551,790,404.00"
Delhi,2021,4,Pincodes,110086,3930362,"? 7,373,955,799.23"
Delhi,2021,4,Pincodes,110084,3455659,"? 5,003,762,511.47"
Delhi,2021,4,Pincodes,110085,3441469,"? 6,668,420,149.44"
Goa,2021,4,Districts,North Goa,7808548,"? 13,467,044,827.55"
Goa,2021,4,Districts,South Goa,3280211,"? 5,160,212,288.32"
Goa,2021,4,Pincodes,403001,1935051,"? 3,497,234,194.76"
Goa,2021,4,Pincodes,403516,1192672,"? 2,016,364,161.28"
Goa,2021,4,Pincodes,403601,464535,"? 800,465,316.27"
Goa,2021,4,Pincodes,403509,437149,"? 679,267,238.55"
Goa,2021,4,Pincodes,403401,401455,"? 707,421,144.58"
Goa,2021,4,Pincodes,403518,399671,"? 642,590,923.33"
Goa,2021,4,Pincodes,403515,367244,"? 714,821,614.00"
Goa,2021,4,Pincodes,403802,329794,"? 511,366,456.24"
Goa,2021,4,Pincodes,403507,324042,"? 563,749,463.53"
Goa,2021,4,Pincodes,403722,321484,"? 375,250,790.96"
Gujarat,2021,4,Districts,Ahmadabad,70075885,"? 124,559,345,468.32"
Gujarat,2021,4,Districts,Surat,26358525,"? 51,244,301,661.34"
Gujarat,2021,4,Districts,Vadodara,12675332,"? 20,051,547,592.84"
Gujarat,2021,4,Districts,Gandhinagar,7658806,"? 13,063,535,935.92"
Gujarat,2021,4,Districts,Bharuch,6671068,"? 10,647,007,113.47"
Gujarat,2021,4,Districts,Banas Kantha,6396725,"? 14,662,295,530.14"
Gujarat,2021,4,Districts,Valsad,5798487,"? 9,554,286,592.78"
Gujarat,2021,4,Districts,Kachchh,5470337,"? 11,281,039,516.17"
Gujarat,2021,4,Districts,Mahesana,5022604,"? 10,719,744,656.89"
Gujarat,2021,4,Districts,Rajkot,4398724,"? 9,808,446,763.92"
Gujarat,2021,4,Pincodes,380001,37718845,"? 64,984,430,216.76"
Gujarat,2021,4,Pincodes,395003,7475140,"? 14,043,446,799.49"
Gujarat,2021,4,Pincodes,390001,2507434,"? 4,187,997,719.20"
Gujarat,2021,4,Pincodes,394210,1954597,"? 3,498,917,760.72"
Gujarat,2021,4,Pincodes,396191,1679940,"? 2,963,843,659.04"
Gujarat,2021,4,Pincodes,395006,1621078,"? 4,073,017,934.99"
Gujarat,2021,4,Pincodes,395010,1581216,"? 4,182,383,437.74"
Gujarat,2021,4,Pincodes,382350,1381825,"? 3,165,595,986.62"
Gujarat,2021,4,Pincodes,380058,1315637,"? 2,022,465,114.12"
Gujarat,2021,4,Pincodes,382481,1302331,"? 2,292,362,154.28"
Haryana,2021,4,Districts,Gurugram,56754843,"? 69,593,103,272.66"
Haryana,2021,4,Districts,Faridabad,23169872,"? 38,292,223,252.23"
Haryana,2021,4,Districts,Sonipat,8588386,"? 18,170,993,284.94"
Haryana,2021,4,Districts,Rewari,8487387,"? 15,492,946,892.61"
Haryana,2021,4,Districts,Panipat,7419868,"? 16,276,012,822.88"
Haryana,2021,4,Districts,Palwal,7384842,"? 13,860,018,394.66"
Haryana,2021,4,Districts,Mewat,6907605,"? 14,906,046,920.13"
Haryana,2021,4,Districts,Hisar,6193863,"? 16,081,687,128.15"
Haryana,2021,4,Districts,Rohtak,5544335,"? 13,098,837,015.97"
Haryana,2021,4,Districts,Karnal,5416815,"? 11,527,031,601.80"
Haryana,2021,4,Pincodes,122006,8243097,"? 12,446,013,625.32"
Haryana,2021,4,Pincodes,122001,7654460,"? 10,006,718,311.57"
Haryana,2021,4,Pincodes,121004,5636431,"? 9,216,385,931.60"
Haryana,2021,4,Pincodes,122002,5095560,"? 5,436,208,624.38"
Haryana,2021,4,Pincodes,132103,4535161,"? 9,837,178,139.12"
Haryana,2021,4,Pincodes,131001,4476485,"? 9,400,470,033.42"
Haryana,2021,4,Pincodes,121002,4231254,"? 8,127,531,272.10"
Haryana,2021,4,Pincodes,121003,4230317,"? 6,034,510,670.85"
Haryana,2021,4,Pincodes,121102,3930826,"? 7,117,844,489.16"
Haryana,2021,4,Pincodes,122004,3857198,"? 3,979,661,447.54"
Himachal Pradesh,2021,4,Districts,Shimla,3957985,"? 7,356,261,501.69"
Himachal Pradesh,2021,4,Districts,Solan,2640011,"? 3,757,890,500.20"
Himachal Pradesh,2021,4,Districts,Kangra,2130139,"? 3,830,143,759.60"
Himachal Pradesh,2021,4,Districts,Mandi,1092862,"? 2,082,662,004.45"
Himachal Pradesh,2021,4,Districts,Kullu,1078809,"? 2,242,410,725.93"
Himachal Pradesh,2021,4,Districts,Una,1048351,"? 1,936,766,072.27"
Himachal Pradesh,2021,4,Districts,Sirmaur,847647,"? 1,363,383,254.40"
Himachal Pradesh,2021,4,Districts,Hamirpur,717321,"? 1,262,408,331.58"
Himachal Pradesh,2021,4,Districts,Chamba,507614,"? 926,400,609.57"
Himachal Pradesh,2021,4,Districts,Bilaspur,430870,"? 844,889,571.96"
Himachal Pradesh,2021,4,Pincodes,171003,2717639,"? 4,677,725,002.69"
Himachal Pradesh,2021,4,Pincodes,173205,1210279,"? 1,328,061,490.44"
Himachal Pradesh,2021,4,Pincodes,174101,488964,"? 806,786,602.14"
Himachal Pradesh,2021,4,Pincodes,175131,460060,"? 1,003,934,777.25"
Himachal Pradesh,2021,4,Pincodes,177220,419903,"? 768,499,250.02"
Himachal Pradesh,2021,4,Pincodes,173025,365982,"? 595,463,485.42"
Himachal Pradesh,2021,4,Pincodes,173212,223910,"? 364,770,352.54"
Himachal Pradesh,2021,4,Pincodes,171001,208058,"? 408,166,044.38"
Himachal Pradesh,2021,4,Pincodes,177001,169751,"? 306,718,950.19"
Himachal Pradesh,2021,4,Pincodes,176215,164961,"? 240,181,327.55"
Jammu & Kashmir,2021,4,Districts,Jammu,6639541,"? 16,627,649,138.41"
Jammu & Kashmir,2021,4,Districts,Srinagar,2900577,"? 7,232,270,069.01"
Jammu & Kashmir,2021,4,Districts,Baramulla,787593,"? 1,567,275,687.19"
Jammu & Kashmir,2021,4,Districts,Anantnag,683078,"? 1,035,794,983.47"
Jammu & Kashmir,2021,4,Districts,Budgam,678080,"? 1,358,477,847.95"
Jammu & Kashmir,2021,4,Districts,Udhampur,621122,"? 1,409,015,376.05"
Jammu & Kashmir,2021,4,Districts,Kupwara,597802,"? 1,313,830,800.65"
Jammu & Kashmir,2021,4,Districts,Kathua,528207,"? 1,082,468,701.54"
Jammu & Kashmir,2021,4,Districts,Samba,492079,"? 1,144,805,603.77"
Jammu & Kashmir,2021,4,Districts,Pulwama,462342,"? 988,006,961.91"
Jammu & Kashmir,2021,4,Pincodes,180005,4045341,"? 10,810,442,478.76"
Jammu & Kashmir,2021,4,Pincodes,190001,2091026,"? 5,502,620,774.39"
Jammu & Kashmir,2021,4,Pincodes,182101,334387,"? 792,672,234.53"
Jammu & Kashmir,2021,4,Pincodes,180001,188887,"? 372,117,203.05"
Jammu & Kashmir,2021,4,Pincodes,193222,179238,"? 455,765,570.92"
Jammu & Kashmir,2021,4,Pincodes,192101,179109,"? 325,369,473.55"
Jammu & Kashmir,2021,4,Pincodes,181133,176692,"? 377,656,396.94"
Jammu & Kashmir,2021,4,Pincodes,180012,175273,"? 398,247,457.38"
Jammu & Kashmir,2021,4,Pincodes,182301,167341,"? 406,107,084.27"
Jammu & Kashmir,2021,4,Pincodes,181221,167331,"? 339,611,516.86"
Jharkhand,2021,4,Districts,Ranchi,24545152,"? 39,912,526,848.09"
Jharkhand,2021,4,Districts,Dhanbad,9479444,"? 14,274,464,381.90"
Jharkhand,2021,4,Districts,Bokaro,9299800,"? 12,121,069,536.26"
Jharkhand,2021,4,Districts,East Singhbhum,8580079,"? 12,866,334,499.29"
Jharkhand,2021,4,Districts,Hazaribagh,7977180,"? 13,886,616,619.23"
Jharkhand,2021,4,Districts,Giridih,5962192,"? 11,092,190,597.05"
Jharkhand,2021,4,Districts,Palamu,4766385,"? 10,484,190,181.85"
Jharkhand,2021,4,Districts,Ramgarh,3983583,"? 6,432,497,429.63"
Jharkhand,2021,4,Districts,Koderma,2621669,"? 5,203,974,984.69"
Jharkhand,2021,4,Districts,Saraikela Kharsawan,2464688,"? 3,572,566,246.99"
Jharkhand,2021,4,Pincodes,834002,9752077,"? 17,148,684,727.65"
Jharkhand,2021,4,Pincodes,834001,4806102,"? 6,482,492,760.97"
Jharkhand,2021,4,Pincodes,827013,2096382,"? 2,482,980,012.96"
Jharkhand,2021,4,Pincodes,826001,1842677,"? 3,002,058,860.31"
Jharkhand,2021,4,Pincodes,831001,1828298,"? 2,765,375,814.82"
Jharkhand,2021,4,Pincodes,815301,1720563,"? 3,105,668,102.02"
Jharkhand,2021,4,Pincodes,825303,1683513,"? 1,853,167,072.85"
Jharkhand,2021,4,Pincodes,825301,1349433,"? 2,419,315,412.48"
Jharkhand,2021,4,Pincodes,834008,1072422,"? 1,426,796,901.61"
Jharkhand,2021,4,Pincodes,825409,1050306,"? 2,005,756,136.19"
Karnataka,2021,4,Districts,Bengaluru Urban,584958847,"? 755,926,042,210.81"
Karnataka,2021,4,Districts,Mysuru,31839861,"? 52,946,045,330.90"
Karnataka,2021,4,Districts,Bengaluru Rural,22522389,"? 33,858,680,417.98"
Karnataka,2021,4,Districts,Belagavi,22398086,"? 39,314,016,545.16"
Karnataka,2021,4,Districts,Dharwad,21979264,"? 32,561,017,319.92"
Karnataka,2021,4,Districts,Davanagere,19885521,"? 34,700,043,233.80"
Karnataka,2021,4,Districts,Dakshina Kannada,19368239,"? 31,520,554,624.57"
Karnataka,2021,4,Districts,Ballari,18819499,"? 34,087,192,109.87"
Karnataka,2021,4,Districts,Tumakuru,17549961,"? 32,086,008,651.86"
Karnataka,2021,4,Districts,Shivamogga,15695558,"? 27,830,702,801.55"
Karnataka,2021,4,Pincodes,560001,206723470,"? 283,864,051,273.69"
Karnataka,2021,4,Pincodes,560068,18049591,"? 19,727,739,202.39"
Karnataka,2021,4,Pincodes,560076,12077917,"? 13,225,374,279.25"
Karnataka,2021,4,Pincodes,560078,11877575,"? 14,356,401,868.36"
Karnataka,2021,4,Pincodes,560037,10606419,"? 12,040,506,513.32"
Karnataka,2021,4,Pincodes,577006,10431197,"? 18,089,444,566.74"
Karnataka,2021,4,Pincodes,560043,10107378,"? 12,313,741,336.17"
Karnataka,2021,4,Pincodes,560100,9822558,"? 10,002,413,900.00"
Karnataka,2021,4,Pincodes,560058,9596609,"? 12,429,055,311.60"
Karnataka,2021,4,Pincodes,560091,9578828,"? 13,979,225,085.14"
Kerala,2021,4,Districts,Ernakulam,25306923,"? 32,778,937,436.49"
Kerala,2021,4,Districts,Malappuram,8689226,"? 12,215,744,694.72"
Kerala,2021,4,Districts,Kozhikode,8306264,"? 12,437,421,004.47"
Kerala,2021,4,Districts,Thiruvananthapuram,6802679,"? 10,882,144,450.41"
Kerala,2021,4,Districts,Thrissur,6471411,"? 10,748,756,930.39"
Kerala,2021,4,Districts,Kannur,4171542,"? 6,945,109,953.23"
Kerala,2021,4,Districts,Kollam,4107417,"? 7,277,474,405.38"
Kerala,2021,4,Districts,Palakkad,3813936,"? 6,473,706,354.94"
Kerala,2021,4,Districts,Kottayam,3504049,"? 5,843,770,525.96"
Kerala,2021,4,Districts,Alappuzha,3177335,"? 5,086,522,403.52"
Kerala,2021,4,Pincodes,682016,8930087,"? 11,255,618,548.13"
Kerala,2021,4,Pincodes,682003,2715548,"? 3,744,658,866.74"
Kerala,2021,4,Pincodes,680001,2199213,"? 3,766,168,323.39"
Kerala,2021,4,Pincodes,676504,1341706,"? 1,697,783,536.40"
Kerala,2021,4,Pincodes,673032,1273522,"? 1,911,121,015.33"
Kerala,2021,4,Pincodes,686001,832169,"? 1,380,578,481.45"
Kerala,2021,4,Pincodes,695001,782037,"? 1,476,373,896.67"
Kerala,2021,4,Pincodes,682042,691491,"? 679,531,756.46"
Kerala,2021,4,Pincodes,691001,622328,"? 1,310,012,684.39"
Kerala,2021,4,Pincodes,682024,620902,"? 641,748,823.12"
Ladakh,2021,4,Districts,Leh Ladakh,495230,"? 1,736,886,845.10"
Ladakh,2021,4,Districts,Kargil,134957,"? 416,648,293.68"
Ladakh,2021,4,Pincodes,194104,152915,"? 482,150,693.81"
Ladakh,2021,4,Pincodes,194101,145867,"? 501,529,595.88"
Ladakh,2021,4,Pincodes,194201,74027,"? 274,189,707.01"
Ladakh,2021,4,Pincodes,194401,43146,"? 168,530,928.87"
Ladakh,2021,4,Pincodes,194107,38000,"? 139,391,735.74"
Ladakh,2021,4,Pincodes,194103,36689,"? 112,442,870.84"
Ladakh,2021,4,Pincodes,194102,31783,"? 110,979,297.21"
Ladakh,2021,4,Pincodes,194105,22207,"? 67,216,234.07"
Ladakh,2021,4,Pincodes,194703,21830,"? 68,873,210.48"
Ladakh,2021,4,Pincodes,194106,17704,"? 56,842,594.13"
Lakshadweep,2021,4,Districts,Lakshadweep,15470,"? 50,998,185.53"
Lakshadweep,2021,4,Pincodes,682555,7192,"? 25,481,054.28"
Lakshadweep,2021,4,Pincodes,682551,3110,"? 8,944,915.54"
Lakshadweep,2021,4,Pincodes,682557,1413,"? 4,646,275.17"
Lakshadweep,2021,4,Pincodes,682552,1202,"? 2,942,810.70"
Lakshadweep,2021,4,Pincodes,682556,1099,"? 3,043,732.14"
Lakshadweep,2021,4,Pincodes,682559,758,"? 3,963,899.73"
Lakshadweep,2021,4,Pincodes,682554,606,"? 1,786,457.55"
Lakshadweep,2021,4,Pincodes,682558,90,"? 189,040.42"
Madhya Pradesh,2021,4,Districts,Bhopal,134176541,"? 190,196,223,229.18"
Madhya Pradesh,2021,4,Districts,Indore,73486993,"? 107,685,836,352.75"
Madhya Pradesh,2021,4,Districts,Gwalior,13721879,"? 25,012,279,408.27"
Madhya Pradesh,2021,4,Districts,Jabalpur,12476449,"? 20,920,967,750.05"
Madhya Pradesh,2021,4,Districts,Ujjain,9436286,"? 16,998,154,949.07"
Madhya Pradesh,2021,4,Districts,Dhar,8770665,"? 14,454,487,270.12"
Madhya Pradesh,2021,4,Districts,Dewas,7659615,"? 13,007,477,185.68"
Madhya Pradesh,2021,4,Districts,Sehore,6733399,"? 10,809,509,304.10"
Madhya Pradesh,2021,4,Districts,Chhindwara,6522234,"? 11,185,696,130.67"
Madhya Pradesh,2021,4,Districts,Rewa,6195961,"? 12,315,058,116.41"
Madhya Pradesh,2021,4,Pincodes,462008,97987017,"? 145,639,258,182.99"
Madhya Pradesh,2021,4,Pincodes,452005,29248862,"? 46,290,695,147.06"
Madhya Pradesh,2021,4,Pincodes,452010,5218813,"? 6,467,043,620.68"
Madhya Pradesh,2021,4,Pincodes,452001,5218642,"? 6,458,915,106.78"
Madhya Pradesh,2021,4,Pincodes,482001,5053220,"? 8,127,214,279.30"
Madhya Pradesh,2021,4,Pincodes,462001,4713553,"? 7,350,145,336.90"
Madhya Pradesh,2021,4,Pincodes,455001,4258695,"? 6,645,714,914.57"
Madhya Pradesh,2021,4,Pincodes,452016,3186800,"? 4,819,897,276.05"
Madhya Pradesh,2021,4,Pincodes,482002,3144266,"? 5,557,372,411.43"
Madhya Pradesh,2021,4,Pincodes,452020,3140760,"? 3,797,721,234.73"
Maharashtra,2021,4,Districts,Pune,371337618,"? 454,584,743,765.06"
Maharashtra,2021,4,Districts,Mumbai Suburban,92733033,"? 134,616,103,622.61"
Maharashtra,2021,4,Districts,Thane,58731186,"? 82,756,618,879.39"
Maharashtra,2021,4,Districts,Washim,58312102,"? 108,918,964,843.63"
Maharashtra,2021,4,Districts,Nashik,50753398,"? 77,325,087,055.89"
Maharashtra,2021,4,Districts,Aurangabad,42089766,"? 58,225,600,205.24"
Maharashtra,2021,4,Districts,Nagpur,37294016,"? 55,504,861,303.14"
Maharashtra,2021,4,Districts,Ahmednagar,30809337,"? 53,652,623,922.43"
Maharashtra,2021,4,Districts,Solapur,29893044,"? 53,557,566,277.63"
Maharashtra,2021,4,Districts,Raigad,19999796,"? 27,241,010,089.09"
Maharashtra,2021,4,Pincodes,411004,185423020,"? 259,406,175,394.86"
Maharashtra,2021,4,Pincodes,444510,55162139,"? 103,212,697,006.96"
Maharashtra,2021,4,Pincodes,400070,50340367,"? 73,187,916,008.76"
Maharashtra,2021,4,Pincodes,410501,10198767,"? 9,264,010,974.62"
Maharashtra,2021,4,Pincodes,431001,8557377,"? 12,404,503,527.72"
Maharashtra,2021,4,Pincodes,411014,7890419,"? 6,868,558,294.36"
Maharashtra,2021,4,Pincodes,411033,7862205,"? 7,410,840,168.56"
Maharashtra,2021,4,Pincodes,411057,7136353,"? 6,247,408,883.82"
Maharashtra,2021,4,Pincodes,431003,6407291,"? 8,067,351,256.98"
Maharashtra,2021,4,Pincodes,412105,6367461,"? 6,993,658,658.83"
Manipur,2021,4,Districts,Imphal West,3649688,"? 9,254,105,829.38"
Manipur,2021,4,Districts,Imphal East,268205,"? 853,764,885.00"
Manipur,2021,4,Districts,Thoubal,130316,"? 393,043,161.28"
Manipur,2021,4,Districts,Churachandpur,121140,"? 446,895,232.69"
Manipur,2021,4,Districts,Bishnupur,113386,"? 369,885,898.84"
Manipur,2021,4,Districts,Kangpokpi,107329,"? 318,563,859.82"
Manipur,2021,4,Districts,Kakching,43224,"? 130,159,064.32"
Manipur,2021,4,Districts,Tengnoupal,40383,"? 154,956,864.24"
Manipur,2021,4,Districts,Tamenglong,40279,"? 140,792,582.93"
Manipur,2021,4,Districts,Chandel,39891,"? 131,651,667.10"
Manipur,2021,4,Pincodes,795004,3416235,"? 8,509,771,291.74"
Manipur,2021,4,Pincodes,795001,80571,"? 271,500,636.64"
Manipur,2021,4,Pincodes,795002,62748,"? 205,142,971.63"
Manipur,2021,4,Pincodes,795133,60364,"? 204,797,473.27"
Manipur,2021,4,Pincodes,795138,58879,"? 187,064,825.85"
Manipur,2021,4,Pincodes,795128,54120,"? 203,958,848.45"
Manipur,2021,4,Pincodes,795148,53342,"? 150,150,678.50"
Manipur,2021,4,Pincodes,795107,49515,"? 143,644,492.90"
Manipur,2021,4,Pincodes,795149,42501,"? 148,358,606.67"
Manipur,2021,4,Pincodes,795103,41864,"? 121,139,818.63"
Meghalaya,2021,4,Districts,East Khasi Hills,602012,"? 1,647,841,435.79"
Meghalaya,2021,4,Districts,West Garo Hills,261543,"? 746,098,768.13"
Meghalaya,2021,4,Districts,Ribhoi,210094,"? 495,239,611.12"
Meghalaya,2021,4,Districts,East Jaintia Hills,140522,"? 371,541,323.51"
Meghalaya,2021,4,Districts,West Jaintia Hills,43460,"? 98,276,171.06"
Meghalaya,2021,4,Districts,North Garo Hills,38565,"? 88,113,799.76"
